Chánh Tâm, Chánh Niệm - Mọi Việc Xảy Ra Đều Tốt Với Tôi$129,000$Kỹ Năng/Sống Đẹp$Kỹ Năng Sống$14.5 x 20 x 1.2$216$Bloombooks$893532502311$Phương Nam Online$1$Muốn hết khổ thì trước hết phải chánh niệm; muốn thành tựu thì trước hết phải sửa lại tâm mình. Như người ta vẫn nói, hoàn cảnh thay đổi tùy theo tấm lòng của mỗi người. Khi bạn vô cùng bối rối, bạn sẽ không còn phản ứng với những ý định xấu xa nữa, không còn giải thích quá nhiều về bản thân, không còn đấu tranh với những lựa chọn, nghi ngờ quyết định và phủ nhận quá khứ. Đó là việc tin rằng mọi thứ xảy ra đều tốt cho mình.
Toàn Cảnh Phật Giáo: Đức Phật Và Phật Pháp$279,000$Thể Loại Khác$Tâm Linh/Tôn Giáo$24 x 15.5 x 2.5$496$Thái Hà Books$893528091725$Phương Nam Online$1$ nằm trong Dự án Phật Học Tinh Hoa Thế Giới, dự án tuyển chọn dịch các tác phẩm hàn lâm và cập nhật từ các chuyên gia Phật học hàng đầu nhân loại tại các đại học tốt nhất thế giới: Oxford, Cambridge, Harvard, Columbia, Yale, Princeton, Chicago, Berkeley, Stanford... với mong muốn truyền tải tri thức Phật giáo tiếng Anh sang tiếng Việt đến đông đảo bạn đọc để làm tài liệu nghiên cứu Phật giáo, tôn giáo chuyên sâu.
Đức Phật Thời Tiền Phật Giáo: Trí Tuệ Từ Những Giáo Lý Sơ Khai$119,000$Thể Loại Khác$Tâm Linh/Tôn Giáo$19 x 13 x 1.5$296$Thái Hà Books$893528091728$Phương Nam Online$1$ là bản dịch từ một tập các bài kinh kệ Phật giáo cổ thường được coi là một trong những giáo lý đầu tiên của Đức Phật. Aṭṭhakavagga, hay Phẩm tám, được các học giả tin rằng là một trong những kinh điển Phật giáo được ghi ghép sớm nhất, và trong tập kinh này, chúng ta thấy giáo lý của Đức Phật được cô đọng thành cốt yếu.
Liệu Pháp Hệ Thống Gia Đình Nội Tâm$119,000$Thể Loại Khác$Tâm Lý/Giáo Dục$23 x 15 x 1$196$Thái Hà Books$893528091717$Phương Nam Online$1$Con người chúng ta rất giỏi trong việc hành hạ bản thân bằng vô số tiếng nói đấu tranh nội tâm và cũng giỏi che giấu những phần bên trong mình mà nếu bị lộ ra thì sẽ thể hiện chân thực con người chúng ta. Tiến sĩ Schwartz mang đến một món quà, một cách tìm kiếm nhiều không gian hơn để tận hưởng cuộc sống bằng sự tò mò và lòng trắc ẩn về những phần khác nhau trong con người chúng ta. Những câu chuyện thú vị và lối viết thẳng thắn của ông sẽ khiến bạn muốn đi đọc lại cuốn sách này nhiều lần.
Ai Cũng Muốn Chúng Mình Chia Tay$88,000$Văn Học$Truyện Ngắn/Tản Văn$17 x 11.5 x 0.8$152$Glow Books$893532502297$Phương Nam Online$1$Có những lúc chúng ta buộc phải lựa chọn rời xa những người từng yêu thương sâu đậm và học cách chấp nhận rằng có những mối quan hệ không thể níu kéo, dù trái tim có muốn gắn bó đến đâu. Việc lựa chọn rời đi không phải dễ dàng, nhưng đôi khi đó là con đường duy nhất để ta tìm lại chính mình và không lạc lối trong bóng hình quá khứ.
Chẳng Sao Cả Khi Con Là  LGBTQ$149,000$Thể Loại Khác$Tâm Lý/Giáo Dục$20.5 x 14.5 x 1.8$336$Skymommy$893532502274$Phương Nam Online$1$Ngày nay, giáo dục giới tính và xu hướng tính dục cho trẻ không còn là điều quá xa lạ ở nhiều quốc gia trên thế giới, nhưng thực tế, hầu hết các bậc cha mẹ đều né tránh trao đổi với con trẻ về cộng đồng LGBTQ và cho rằng chúng chưa đủ tuổi để hiểu về khái niệm này. Điều này dẫn đến một vài khả năng có thể xảy ra, ví như:
Ăn Chay Cùng Nhi - Ẩm Thực Việt Trọn Vị 3 Miền$189,000$Thể Loại Khác$Thường Thức/Đời Sống$24 x 17 x 1.2$224$I Love Cookbook$893532502268$Phương Nam Online$1$"Bạn muốn khám phá thế giới ẩm thực chay Việt Nam đầy màu sắc và hương vị? Hãy để Dương Yến Nhi, hay còn được biết đến với cái tên Accnhi (Ăn chay cùng Nhi) đồng hành cùng bạn trong hành trình thú vị này! Là tác giả của những cuốn sách nấu ăn chay ""Best Seller"" được đông đảo độc giả yêu thích, Accnhi đã truyền cảm hứng cho rất nhiều người đến với ẩm thực chay bằng những công thức ngon miệng, lành mạnh và mới mẻ."
Phong Thần Diễn Nghĩa - Tập 6 (Manga)$70,000$Truyện Tranh/Manga$Manga$18 x 13 x 1.2$246$$sachsapphathanh-893535261516-dht27.06$Phương Nam Online$100$Một tác phẩm truyện tranh sáng tác vào năm 1996 của tác giả Ryu Fujisaki dựa trên bộ tiểu thuyết cực kì nổi tiếng của Trung Hoa: Phong Thần Diễn Nghĩa! Câu chuyện lấy bối cảnh triều đại nhà Ân 3000 năm trước, tiên nữ độc ác Đát Kỷ mê hoặc vua Trụ Vương, khiến nhà vua đam mê tửu sắc, bỏ mặc dân chúng đói khổ lầm than. Lúc bấy giờ, trên thiên giới, Nguyên Thủy thiên tôn cho gọi đại đệ tử Thái Công Vọng tới và giao cho anh ta nhiệm vụ phong ấn linh hồn của 365 tiên nhân làm lũng đoạn trần gian (trong đó có Đát Kỷ) lên Đài Phong Thần… Và thế là, cùng với linh thú Tứ Bất Tượng, Thái Công Vọng khăn gói lên đường…
Đạo Làm Chồng Đảm - Tập 11$30,000$Truyện Tranh/Manga$Manga$18 x 13 x 1$160$$sachsapphathanh-893535261661-dht27.09$Phương Nam Online$100$HÔM NAY, ANH TATSU RA TAY HỖ TRỢ ĐÀN EM MASA TRONG CÔNG CUỘC TÌM NƠI Ở MỚI.
Combo Sách Về Ba Nhân Vật Trên Chính Trường Nước Mỹ: Kamala Harris - Donald Trump - Joe Biden (Bộ 3 cuốn)$313,800$Văn Học$Hồi Ký/Bút Ký/Chân Dung Nhân Vật$24 x 16 x 7$1360$Tân Việt$893521031028$Phương Nam Online$19$"Cuộc bầu cử Tổng thống Mỹ đang gây xôn xao báo giới và dư luận. Bạn đã biết gì về những ""ứng cử viên"" sáng giá cho Nhà Trắng?"
Lớp Học Mật Ngữ - Phiên Bản Mới - Tập 10$25,000$Tuổi Mới Lớn$Truyện Tranh$20.5 x 14 x 0.6$0$$sachsapphathanh-dht20.10$Phương Nam Online$100$
Nhóc Maruko - Tập 12$40,000$Truyện Tranh/Manga$Manga$18 x 13 x 0.8$164$$sachsapphathanh-893535260425-dht27.09$Phương Nam Online$100$“Sau thời gian dài nung nấu quyết tâm một ngày nào đó nhất định sẽ vẽ về họ, cuối cùng tôi cũng thực hiện được và một số truyện như ‘Takashi’, ‘Kayo hậu đậu’… đã có mặt trong tập 12 này rồi. Đây sẽ là một tập truyện với đầy suy tư sâu sắc. Các bạn hãy phát biểu cảm nghĩ của mình nhé!” Tác giả Sakura chia sẻ. Bộ truyện quốc dân được độc giả vô cùng yêu thích đã ra mắt tập 12 rồi nè!!
Chúa Tể Bóng Tối - Tập 6 (Manga)$40,000$Tuổi Mới Lớn$Truyện Tranh$18 x 13 x 0.8$144$$sachsapphathanh-893535261549-dht27.09$Phương Nam Online$100$TRUYỆN TRANH CHUYỂN THỂ TỪ BỘ LIGHT-NOVEL 
Boxset Tokyo Babylon (Bộ 7 tập)$350,000$Truyện Tranh/Manga$Manga$18 x 13 x 7.5$1120$$sachsapphathanh-893535261617-dht30.09$Phương Nam Online$100$“Bạn có ghét Tokyo không?”
Chitose Trong Chai Ramune - Tập 6.5$125,000$Văn Học$Văn Học Đương Đại$19 x 13 x 2.8$536$$sachsapphathanh-893535261535-dht30.09$Phương Nam Online$100$“Chào mọi người, kì hai gặp lại nhé.”
Chitose Trong Chai Ramune - Tập 6.5 (Bản giới hạn)$125,000$Văn Học$Văn Học Đương Đại$19 x 13 x 2.8$536$$sachsapphathanh-893535261536-dht30.09$Phương Nam Online$100$“Chào mọi người, kì hai gặp lại nhé.”
One Piece - Tập 103 (Bản giới hạn)$130,000$Truyện Tranh/Manga$Manga$17.6 x 11.3 x 1.5$228$$893535261477$Phương Nam Online$302$Trong lúc Zoro và Sanji hạ gục 2 át chủ bài bên phe địch, cuộc đối đầu giữa Luffy VS. Kaido cũng trở nên kịch liệt hơn bao giờ hết!! Ở một nơi khác, trận chiến giữa liên minh Law - Kid VS. Big Mom cũng được đẩy đến cực hạn. Liệu họ có thể giành phần thắng trước 2 Tứ hoàng hay không!?
Hiệp Sĩ Bọ Rùa (Bộ 3 cuốn)$229,000$Truyện Tranh/Manga$Truyện Tranh$23 x 15.5 x 1.5$204$San Hô$893533371031$Phương Nam Online$30$ kể về các chuyến phiêu lưu thú vị của Hiệp sĩ Bọ Rùa cùng hai người bạn Pell và Sterling.
Chặng Cuối$180,000$Văn Học$Văn Học Đương Đại$20.5 x 14.5 x 2$376$San Hô$893533372010$Phương Nam Online$30$Mullinmore (Ai-len), 1987, một ngày trước đám cưới của Bernie Bradley và Michael Hegarty, một vụ tai nạn xe ô tô cướp đi sinh mạng của ba trong số sáu hành khách ngồi trên xe. Cô dâu, chú rể và một phù dâu thiệt mạng, một người thương tật vĩnh viễn, chỉ có hai người Connor Hayes và Martin Coulter còn lành lặn.
Câu Chuyện Không Ai Biết Ấy - Tập 1$189,000$Văn Học$Văn Học Đương Đại$20.5 x 14 x 2.4$464$Amun$893521236820$Phương Nam Online$33$Cô luôn sống trong thế giới của riêng mình, thỉnh thoảng mới tiếp nhận một số người mà cô cho là “chấp nhận” được. Còn bây giờ, có người đang dùng cách khác của họ, cạy toang cánh cửa thế giới của cô ra, nơi mà họ cho rằng sẽ tồn tại những điều kỳ quái hoặc bí mật nào đó. Thế rồi họ ào ạt xông vào, vươn tay xé toạc.
Câu Chuyện Không Ai Biết Ấy - Tập 2$169,000$Văn Học$Văn Học Đương Đại$20.5 x 14 x 2$400$Amun$893521236821$Phương Nam Online$33$Trần Minh Sinh hút xong điếu thuốc, lúc quay lại tìm Dương Chiêu thì nhìn thấy cảnh tượng này: Ở một góc nhỏ của phòng thờ, có một người con gái ăn mặc giản dị, đứng trước tượng Bồ Tát nhỏ, cúi đầu cầu khấn. Khoảnh khắc ấy, anh đã dừng bước, không bước thêm về phía trước một bước nào, cũng không lên.
Gấu Trúc Manh Lan$180,000$Kiến Trúc/Hội Họa/Điện Ảnh$Sách/Tranh Ảnh$20.5 x 14.5 x 1.5$192$AMAK$978604401726$Phương Nam Online$38$Hộ khẩu Bắc Kinh, được hưởng trợ cấp đặc biệt từ nhà nước, tính cách hoạt bát, cởi mở, giàu tình cảm, cao mét chín, sở hữu lượng người hâm mộ nhiều không đếm xuể…
Kimidori - Bắt Lấy Sắc Xanh$99,000$Tuổi Mới Lớn$Truyện Tranh$18 x 13 x 1.2$210$AMAK$978604401320$Phương Nam Online$46$“Cậu có thể chụp hình hồn ma giúp tôi không?”
Mỹ Thuật Huế - Nhìn Từ Góc Độ Ý Nghĩa Và Biểu Tượng Trang Trí$299,000$Kiến Trúc/Hội Họa/Điện Ảnh$Nghệ Thuật$24 x 16 x 1.5$308$Trường Phương Books$978604777469$Phương Nam Online$17$ không chỉ là một bộ sưu tập các tác phẩm nghệ thuật truyền thống mà còn là một tài liệu sâu sắc về văn hóa và tinh hoa của Huế. Từ tranh vẽ đến điêu khắc, mỗi chi tiết, màu sắc đều mang theo những ý nghĩa sâu sắc về lịch sử, văn hóa và tâm linh của người Huế.
Lịch Sử Trang Phục Thế Giới$329,000$Thể Loại Khác$Văn Hoá/Du Lịch$24 x 16 x 1.2$324$Trường Phương Books$978604470048$Phương Nam Online$10$
Cách Kiềm Chế Cơn Giận Và Nỗi Sợ$79,000$Kỹ Năng/Sống Đẹp$Kỹ Năng Sống$20 x 12 x 0.6$96$Trường Phương Books$978604322088$Phương Nam Online$29$"""Đừng đè nén những cơn giận và nỗi sợ hãi chính đáng. Phải biết cảm ơn khi những trạng thái tâm lý này thể hiện đúng mục đích...""
"
Khám Phá Sự Sống Và Cái Chết$115,000$Thể Loại Khác$Tâm Linh/Tôn Giáo$20 x 12 x 1$206$Trường Phương Books$978604340909$Phương Nam Online$15$Cuốn sách 
Thích Ca Mâu Ni Phật$295,000$Thể Loại Khác$Tâm Linh/Tôn Giáo$24 x 16 x 2.5$478$Trường Phương Books$978604619724$Phương Nam Online$12$Những câu chuyện về Thích Ca Mâu Ni Phật: Sự sáng tạo của Đức Phật trong hình dạng con người
Lịch Sử Tên Đường Phố Sài Gòn$315,000$Thể Loại Khác$Sách Chuyên Ngành$24 x 16 x 2.2$412$Trường Phương Books$978604340939$Phương Nam Online$21$
Tớ Khôn Lớn Từng Ngày$118,000$Thiếu Nhi$Đạo Đức - Kỹ Năng Sống$23 x 20 x 0.5$97$Nhã Nam$893523524248$Phương Nam Online$3$46 KỸ NĂNG SỐNG QUAN TRỌNG DÀNH CHO CÁC BÉ TỪ 3-6 TUỔI!
Anh Mèo Vằn Và Cô Chim Én$88,000$Văn Học$Văn Học Đương Đại$20.5 x 14 x 0.6$108$Nhã Nam$893523524238$Phương Nam Online$3$Một anh mèo vằn, một cô chim én.
Những Con Mèo Sau Bức Tường Hoa$69,000$Thiếu Nhi$Văn Học Thiếu Nhi$18 x 13 x 1$176$$893506992389$Phương Nam Online$13$, truyện thiếu nhi lọt vào vòng chung khảo giải thưởng Dế mèn, là câu chuyện về một gia đình nhỏ nằm sau bức tường hoa huỳnh vàng. Trong căn nhà ấy có đôi vợ chồng trung niên sống cùng sáu chú mèo: Sasa, Lulu, Fufu, Tom, Cục Mỡ, và Coco.
Điều Bí Mật Trong Vườn$156,000$Thiếu Nhi$Văn Học Thiếu Nhi$25 x 20 x 0.6$48$$893506992388$Phương Nam Online$10$Là người quan tâm đến giáo dục và nghiên cứu giáo dục cũng như công tác khuyến đọc, Nguyễn Quốc Vương dành phần lớn thời gian cho công việc viết sách, dịch thuật và diễn giả. Bên cạnh đó ra anh cũng là người rất yêu thơ, đến với thơ là khi anh được trở về với thế giới riêng của tâm hồn mình. Nơi đó anh được tự do tuyệt đối, thơ giúp anh cân bằng cảm xúc trong cuộc sống. Tập thơ 
Tiếng Anh Y Khoa - Chuyên Ngành Chẩn Đoán Hình Ảnh$315,000$Thể Loại Khác$Sách Học Ngoại Ngữ/Từ Điển$24 x 16 x 3$236$$978604490580$Phương Nam Online$12$Ở Việt Nam, ngành chẩn đoán hình ảnh phát triển mạnh mẽ, thu hút một lượng lớn bác sĩ lựa chọn theo đuổi chuyên ngành này. Cùng với sự phát triển của công nghệ thông tin, ngành chẩn đoán hình ảnh ở nước ta đang đứng trước cơ hội vô cùng lớn để tiếp cận và ứng dụng các tiến bộ của y học thế giới. Như một điều tất yếu, nhu cầu tiếp cận, học tập, trao đổi kiến thức chuyên ngành trong nước và quốc tế ngày càng tăng. Do đó, để bắt kịp xu hướng và kiến thức của thời đại, bác sĩ chẩn đoán hình ảnh ở Việt Nam phải tự trang bị vốn ngoại ngữ để liên tục cập nhật kiến thức và tham gia các lớp đào tạo chuyên môn. Họ rất cần công cụ hướng dẫn để có thể chủ động tự học tiếng Anh chuyên ngành.
Lotta Bướng Như Lừa$59,000$Truyện Tranh/Manga$Truyện Tranh$18 x 13 x 0.5$92$$893506992406$Phương Nam Online$23$Xin trân trọng giới thiệu tới các em những cuốn sách của Astrid Lindgren – cây bút lừng danh Thụy Điển: Lotta bướng như lừa, và Lotta quậy. Nhân vật chính còn nhỏ tuổi hơn cả “lũ trẻ làng Ồn Ào”, em Lotta mới 4 tuổi, nhưng cũng hiếu động và nghịch ngợm không kém gì. Ở bộ truyện này, tác giả đã thay đổi không gian đôi chút: ba anh em nhà Lotta đại diện cho những cô, cậu nhóc sống trên thị trấn. Dẫu vậy, các em vẫn luôn được hòa nhập với thiên nhiên, được về nhà ông bà dưới quê thỏa thích.
Lotta Quậy$32,000$Truyện Tranh/Manga$Truyện Tranh$18 x 13 x 0.5$52$$893506992405$Phương Nam Online$23$Xin trân trọng giới thiệu tới các em những cuốn sách của Astrid Lindgren – cây bút lừng danh Thụy Điển: Lotta bướng như lừa, và Lotta quậy. Nhân vật chính còn nhỏ tuổi hơn cả “lũ trẻ làng Ồn Ào”, em Lotta mới 4 tuổi, nhưng cũng hiếu động và nghịch ngợm không kém gì. Ở bộ truyện này, tác giả đã thay đổi không gian đôi chút: ba anh em nhà Lotta đại diện cho những cô, cậu nhóc sống trên thị trấn. Dẫu vậy, các em vẫn luôn được hòa nhập với thiên nhiên, được về nhà ông bà dưới quê thỏa thích.
Thiên Hà Cạnh Bên - Tập 4$50,000$Truyện Tranh/Manga$Manga$19 x 13 x 1$192$$893497420482$Phương Nam Online$17$Sau cái chết của cha mình, Kuga Ichirou, một hoạ sĩ truyện tranh thiếu nữ mới ra trường, phải một mình chăm sóc hai đứa em nhỏ của mình, Machi và Fumio. Gặp khó khăn trong việc chạy deadline khi các trợ lý trước của anh ra mắt manga, anh ấy đã thuê một trợ lý mới thông qua biên tập viên của mình. Tuy nhiên, cuộc đời của anh có một bước ngoặt lớn sau khi găp người trợ lý xinh đẹp và bí ẩn này.
Soul Eater - Tập 12$95,000$Truyện Tranh/Manga$Manga$20.5 x 14.4 x 1.4$264$$893497420484$Phương Nam Online$41$Câu chuyện kể về cuộc phiêu lưu của Maka Albarn và vũ khí lưỡi hái khổng lồ của cô, Soul Eater. Khi đang làm nhiệm vụ ở Ý, cả hai bị vướng vào những âm mưu của mụ phù thủy Medusa, đó là hồi sinh Kishin, một sinh vật điên loạn sẽ hóa thành ác quỷ sau khi tiêu thụ linh hồn của người vô tội. Sau trận chiến dữ dội với đứa con của Medusa, Crona, Maka và Soul trở về Thành phố Chết và hợp tác với các đối thủ là Black Star và Death the Kid để chiến đấu chống lại Medusa.
Sakamoto Days - Vol. 8: Vòng 3 Của Kỳ Thi$45,000$Truyện Tranh/Manga$Manga$17.6 x 11.3 x 1$196$$893497420476$Phương Nam Online$103$Sakamoto Taro là sát thủ huyền thoại, khiến giới sát thủ vừa khiếp sợ nhưng cũng vừa ngưỡng mộ. Nhưng một ngày anh đã yêu, kết hôn và rửa tay gác kiếm.
Bỗng Một Ngày Tôi Có Vị Hôn Thê Là Gal - Tập 2$129,000$Văn Học$Văn Học Đương Đại$18 x 13 x 1.5$296$Shinebooks$893532502261$Phương Nam Online$35$“Mình cùng đi bơi thôi nào~!”
Ngày Hôm Nay Hãy Sống Thật Với Trái Tim Mình$109,000$Kỹ Năng/Sống Đẹp$Kỹ Năng Sống$19 x 13 x 1.2$224$Bloombooks$893532502227$Phương Nam Online$25$Bạn có muốn mỗi ngày của mình trở nên ý nghĩa hơn không? Chỉ cần một chút thay đổi nhỏ, cuộc sống hàng ngày của bạn sẽ trở nên đặc biệt. Trong cuốn sách 
Chọn Nghề Không Khó, Đừng Nhăn Nhó$95,000$Kỹ Năng/Sống Đẹp$Kỹ Năng Công Việc$20.5 x 13 x 1$208$Người Trẻ Việt$893532502256$Phương Nam Online$35$Nếu bạn đang có những trăn trở như:
Bạch Tuyết Tóc Đỏ - Tập 20$30,000$Truyện Tranh/Manga$Manga$17.6 x 11.3 x 1$192$$sachsapphathanh-893535261329-dht23.09$Phương Nam Online$100$Zen đang vui vẻ tận hưởng kì nghỉ tại Lilias cùng Shirayuki. Một ngày nọ, cậu bỗng phát hiện Obi đi dạo với một cô gái lạ mặt nên quyết định bám theo…!? Trong khi đó, Kiki đã tới Lilias cùng Mitsuhide và báo cáo việc “bị Mitsuhide từ chối lời cầu hôn”...
Bí Ẩn Ozon - Tập 4: Hùng Minh$45,000$Truyện Tranh/Manga$Truyện Tranh$17.6 x 11.3 x 1$164$$sachsapphathanh-893535261640-dht23.09$Phương Nam Online$100$Thoát khỏi hiểm họa nơi Thánh địa, những tưởng sẽ lạc lối trong rừng Độc Địa ở vương quốc Hexagon, Bono và Tuno đã có cuộc đụng độ bất ngờ với một thanh niên bí ẩn có tên là Hùng Minh. Sau một giao kèo, anh đã nhận lời đưa hai cậu bé tới địa phận của Hội đồng Pháp thuật.
Dragon Quest - Dấu Ấn Roto: Những Người Kế Thừa - Tập 30$40,000$Truyện Tranh/Manga$Manga$18 x 13 x 1.2$214$$sachsapphathanh-893535261559-dht23.09$Phương Nam Online$100$Trận quyết chiến tại lục địa Aliahan đã khép lại. Aros mất tích, Anis bất động sau khi sử dụng Astron, song tại thế giới trên mặt đất, Tam vương tuyên bố thắng lợi! Dũng sĩ Arus trở về vương quốc Carmen trong niềm hân hoan. Nhưng sau khi nhận được lời tiên tri “Quinzolma còn sống”, Dũng sĩ Alan, Asteea, chiến binh thần thánh Killa và Yao cũng tập hợp tại thành Carmen.
Chu Du Ẩm Thực Tại Dị Giới Với Kĩ Năng Không Tưởng - Tập 10$40,000$Truyện Tranh/Manga$Manga$18 x 13 x 1$162$$sachsapphathanh-893535261483-dht23.09$Phương Nam Online$100$Ăn mực nướng uống bia ngoài biển thế này...! Ở đời còn mơ gì hơn thế~~!!
"Bài Học Cuộc Sống Từ ""Anh Hai"" Uramichi - Tập 1"$30,000$Truyện Tranh/Manga$Manga$18 x 13 x 0.8$130$$sachsapphathanh-893535261645-dht23.09$Phương Nam Online$100$"Anh chàng Uramichi - một MC chương trình thiếu nhi - luôn nở nụ cười tươi rói nhưng vẫn không che giấu nổi sự mệt mỏi của một người lớn sầu đời. Hằng ngày, Uramichi luôn vui vẻ cùng các bé hát múa, nhưng sau khi ""xả vai"", trong đầu anh chỉ có sự chán đời ủ ê. Những đồng nghiệp của Uramichi cũng chẳng khá hơn, mỗi người lại có nỗi niềm riêng. Nếu bạn cần tiếng cười và thêm sầu đời, thì đây là bộ truyện không thể bỏ qua!!"
One Piece - Tập 103$22,000$Truyện Tranh/Manga$Manga$17.6 x 11.3 x 1.2$228$$sachsapphathanh-893535261006-dht23.09$Phương Nam Online$100$Trong lúc Zoro và Sanji hạ gục 2 át chủ bài bên phe địch, cuộc đối đầu giữa Luffy VS. Kaido cũng trở nên kịch liệt hơn bao giờ hết!! Ở một nơi khác, trận chiến giữa liên minh Law - Kid VS. Big Mom cũng được đẩy đến cực hạn. Liệu họ có thể giành phần thắng trước 2 Tứ hoàng hay không!?
